category,cores,memory,disk,cpu_time,wall_time
Analysis,1,237,715,8.524,8.569
Analysis,1,247,670,22.566,22.602
Analysis,1,284,714,7.977,8.034
Analysis,1,242,670,18.703,18.726
Analysis,1,287,715,4.96,4.965
Analysis,1,280,670,19.74,19.773
Analysis,1,282,670,18.65,18.66
Analysis,1,284,714,7.924,7.989
Analysis,1,266,670,18.51,18.533
Analysis,1,287,714,8.23,8.252
Analysis,1,274,670,24.864,25.283
Analysis,1,285,715,7.89,7.903
Analysis,1,276,670,19.34,19.39
Analysis,1,287,715,8.23,8.255
Analysis,2,260,670,15.3,15.303
Analysis,1,284,714,12.71,14.191
Analysis,1,278,670,16.95,16.979
Analysis,1,262,670,19.114,19.366
Analysis,1,238,670,20.856,21.121
Analysis,1,287,715,8.417,8.422
Analysis,1,268,670,19.81,19.834
Analysis,1,292,715,8.26,8.293
Analysis,1,251,670,17.17,17.19
Analysis,1,288,714,7.74,7.753
Analysis,1,246,670,18.84,18.868
Analysis,1,288,715,7.51,7.527
Analysis,1,249,670,16.286,16.412
Analysis,1,287,715,7.78,7.801
Analysis,1,250,670,17.508,17.596
Analysis,1,267,670,21.085,21.216
Analysis,1,284,715,8.48,8.513
Analysis,1,249,670,17.71,17.733
Analysis,1,288,714,8.89,8.907
Analysis,1,282,670,17.48,17.805
Analysis,1,288,715,8.21,8.223
Analysis,1,243,670,13.34,13.349
Analysis,1,284,714,8.38,8.408
Analysis,1,245,670,17.26,17.295
Analysis,1,263,715,8.425,8.554
Analysis,1,249,670,15.6,15.622
Analysis,1,254,670,17.12,17.15
Analysis,1,182,715,8.551,8.8
Analysis,1,233,670,19.3,19.305
Analysis,1,287,715,10.55,10.601
Analysis,1,247,670,26.557,26.582
Analysis,1,285,715,7.75,7.891
Analysis,1,278,670,20.8,20.833
Analysis,1,290,714,8.859,8.901
Analysis,1,245,670,16.95,16.989
Analysis,1,288,715,8.97,8.99
Analysis,1,281,670,21.095,21.117
Analysis,1,265,670,20.48,20.52
Analysis,1,285,714,8.22,8.27
Analysis,1,239,670,16.219,16.244
Analysis,1,287,715,6.02,6.042
Analysis,1,241,670,14.25,14.254
Analysis,1,284,715,8.348,8.903
Analysis,1,285,670,21.25,21.267
Analysis,1,236,715,8.688,8.793
Analysis,1,284,670,17.83,17.859
Analysis,1,291,715,8.33,8.359
Analysis,1,242,670,17.55,17.569
Analysis,1,281,670,21.43,21.468
Analysis,1,159,714,9.467,9.599
Analysis,1,272,670,27.232,28.247
Analysis,1,285,715,11.14,11.162
Analysis,1,246,670,18.4,18.415
Analysis,1,283,715,8.952,9.009
Analysis,1,286,670,21.882,22.079
Analysis,1,288,715,4.91,4.913
Analysis,1,279,670,17.36,17.376
Analysis,1,285,714,8.6,8.621
Analysis,1,247,670,18.792,18.873
Analysis,1,250,670,25.176,27.338
Analysis,1,284,715,8.218,8.259
Analysis,1,248,670,18.415,18.519
Analysis,1,286,715,7.82,7.844
Analysis,1,251,670,20.064,20.245
Analysis,1,286,714,9.03,9.052
Analysis,1,236,670,14.27,14.299
Analysis,1,288,714,9.01,9.02
Analysis,1,251,670,20.727,20.762
Analysis,1,286,714,7.97,8
Analysis,1,236,670,25.635,26.777
Analysis,1,241,670,21.009,21.11
Analysis,1,286,714,9.188,9.197
Analysis,1,233,670,22.9,22.963
Analysis,1,285,714,9.244,9.257
Analysis,1,268,670,19.13,19.243
Analysis,1,289,714,8.366,8.402
Analysis,1,282,670,22.952,24.416
Analysis,1,287,714,8.32,8.338
Analysis,1,265,670,18.37,18.396
Analysis,1,288,714,8.493,8.505
Analysis,1,243,670,17.097,17.136
Analysis,1,254,670,28.358,28.662
Analysis,1,284,714,8.24,8.29
Analysis,1,249,670,25.88,25.907
Analysis,1,287,714,8.345,8.404
Analysis,1,244,670,18.091,18.11
Analysis,1,284,714,8.986,9.067
Analysis,1,273,670,22.046,22.111
Analysis,1,290,714,8.243,8.762
Analysis,1,275,670,20.165,20.228
Analysis,1,287,714,7.84,7.856
Analysis,1,283,670,20.32,20.358
Analysis,1,257,670,17.94,17.965
Analysis,1,288,714,7.83,7.849
Analysis,1,243,670,21.617,21.742
Analysis,1,277,714,8.394,8.529
Analysis,1,255,670,21.59,21.627
Analysis,1,286,714,8.37,8.417
Analysis,1,280,670,20.23,20.249
Analysis,1,285,714,8.079,8.107
Analysis,1,241,670,20.948,20.979
Analysis,1,288,714,7.93,7.941
Analysis,1,245,670,12.59,12.632
Analysis,1,253,670,21.236,21.304
Analysis,1,286,714,8.998,8.999
Analysis,1,286,670,22.58,22.591
Analysis,1,287,714,8.53,8.549
Analysis,1,278,670,22.108,22.146
Analysis,1,286,714,7.79,7.809
Analysis,1,278,670,20.985,20.983
Analysis,1,287,714,8.87,8.891
Analysis,1,283,670,22.318,22.329
Analysis,1,284,714,8.011,8.039
Analysis,1,261,670,17.619,17.633
Analysis,1,268,670,17.767,17.997
Analysis,1,250,670,18.112,18.237
Analysis,1,287,714,7.87,8.364
Analysis,1,252,670,18.89,18.922
Analysis,1,285,714,7.83,7.884
Analysis,1,281,670,20.45,20.487
Analysis,1,287,714,7.61,7.629
Analysis,1,283,670,17.73,17.761
Analysis,1,286,714,8.33,8.346
Analysis,1,285,670,18.377,18.394
Analysis,1,286,714,8.81,8.825
Analysis,1,241,670,19.74,19.745
Analysis,1,232,670,19.41,19.43
Analysis,1,284,714,7.87,7.901
Analysis,1,282,670,13.57,13.577
Analysis,1,286,714,8.9,8.926
Analysis,1,231,670,19.774,19.862
Analysis,1,286,714,8.91,8.934
Analysis,1,251,670,20.079,20.079
Analysis,1,288,714,8.37,8.419
Analysis,1,246,670,19.152,19.18
Analysis,1,286,714,8.14,8.168
Analysis,1,247,670,24,34.412
Analysis,1,284,670,20.98,21.008
Analysis,1,291,714,8.31,8.364
Analysis,1,245,670,17.88,17.911
Analysis,1,286,714,7.85,8.094
Analysis,1,267,670,24.228,28.932
Analysis,1,269,714,8.444,8.495
Analysis,1,239,670,19.687,20.023
Analysis,1,288,714,8.34,8.357
Analysis,1,248,670,26.017,27.133
Analysis,1,286,714,8.238,8.318
Analysis,1,258,670,18.112,18.251
Analysis,1,262,670,22.28,22.295
Analysis,1,286,714,8.27,8.299
Analysis,1,262,670,20.51,20.584
Analysis,1,284,714,5.04,5.05
Analysis,1,247,670,17.5,17.53
Analysis,1,286,714,8.36,8.387
Analysis,1,260,670,21.001,21.283
Analysis,1,288,714,8.367,8.419
Analysis,1,255,670,21.26,21.278
Analysis,1,270,714,8.067,8.217
Analysis,1,247,670,20.181,20.21
Analysis,1,280,670,20.22,20.252
Analysis,1,285,714,8.5,8.521
Analysis,1,248,670,21.502,21.602
Analysis,1,292,714,8.83,8.865
Analysis,1,240,670,25.17,25.199
Analysis,1,287,714,7.78,7.799
Analysis,1,285,670,21.53,21.565
Analysis,1,285,714,7.471,7.51
Analysis,1,259,670,22.151,22.703
Analysis,1,288,714,8.982,9.11
Analysis,1,280,670,21.24,21.271
Analysis,1,289,670,20.896,21.095
Analysis,1,289,714,7.653,7.737
Analysis,1,266,670,22.618,22.763
Analysis,1,285,714,9.084,9.12
Analysis,1,266,670,21.76,21.792
Analysis,1,287,714,7.95,7.968
Analysis,1,287,670,22.22,22.236
Analysis,1,288,714,8.44,8.461
Analysis,1,270,670,20.48,20.49
Analysis,1,292,714,8.94,8.955
Analysis,1,253,670,18.369,18.494
Analysis,1,245,670,19.478,19.536
Analysis,1,292,714,9.05,9.103
Analysis,1,240,670,19.85,19.885
Analysis,1,285,714,8.97,8.98
Analysis,1,288,670,20.599,21.146
Analysis,1,286,714,8.427,8.483
Analysis,1,257,670,14.88,14.901
Analysis,1,287,714,8.99,9.008
Analysis,1,256,670,18.151,18.196
Analysis,1,286,714,7.57,7.596
Analysis,1,270,670,19.136,19.133
Analysis,1,278,670,17.25,17.284
Analysis,1,291,714,8.204,8.279
Analysis,1,281,670,28.22,28.26
Analysis,1,284,714,8.94,9.034
Analysis,1,270,670,21.628,21.649
Analysis,1,287,714,8.94,8.976
Analysis,2,294,670,16.41,16.415
Analysis,1,286,714,8.029,8.088
Analysis,1,285,670,21.19,21.202
Analysis,1,286,714,9.1,9.125
Analysis,1,272,670,20.843,20.892
Analysis,1,258,670,21.94,21.957
Analysis,1,288,714,8.697,8.869
Analysis,1,282,670,19.274,19.407
Analysis,1,286,714,8.877,8.895
Analysis,1,261,670,21.395,21.454
Analysis,1,289,714,8.237,8.331
Analysis,1,248,670,18.59,18.625
Analysis,1,291,714,7.522,7.581
Analysis,1,264,670,17.69,17.722
Analysis,1,291,714,8.41,8.421
Analysis,2,275,670,13.43,13.433
Analysis,1,266,670,22.794,23.223
Analysis,1,287,714,5.06,5.072
Analysis,1,259,670,20.089,20.718
Analysis,1,286,714,8.057,8.094
Analysis,1,282,670,25.56,25.584
Analysis,1,288,714,8.141,8.178
Analysis,1,246,670,20.547,20.647
Analysis,1,287,714,8.141,8.189
Analysis,1,263,670,17.61,17.645
Analysis,1,286,714,7.85,7.88
Analysis,1,252,670,20.332,20.332
Analysis,1,264,670,20.197,20.22
Analysis,1,271,670,19.184,19.213
Analysis,1,287,714,8.18,8.235
Analysis,1,240,670,20.7,20.732
Analysis,1,287,714,8.46,8.48
Analysis,1,249,670,19.3,19.326
Analysis,1,286,714,7.62,7.636
Analysis,1,240,670,20.506,20.631
Analysis,1,287,714,7.85,7.874
Analysis,1,263,670,19.99,20.016
Analysis,1,287,714,8.36,8.382
Analysis,1,263,670,19.888,20.005
Analysis,1,282,670,20.42,20.427
Analysis,1,284,714,8.91,8.969
Analysis,1,280,670,14.23,14.25
Analysis,1,287,714,7.78,7.804
Analysis,1,280,670,18.94,19.001
Analysis,1,284,714,8.392,8.399
Analysis,1,242,670,17.14,17.172
Analysis,1,286,714,8.71,8.724
Analysis,1,247,670,14.94,14.943
Analysis,1,285,714,7.96,7.986
Analysis,1,289,670,21.083,21.198
Analysis,1,241,670,28.224,28.253
Analysis,1,286,714,7.81,7.837
Analysis,1,258,670,21.269,21.269
Analysis,1,288,714,8.319,8.373
Analysis,1,280,670,19.381,19.385
Analysis,1,285,714,8.23,8.249
Analysis,1,249,670,20.98,21.012
Analysis,1,283,714,8.179,8.264
Analysis,1,239,670,18.413,18.492
Analysis,1,288,714,8.102,8.163
Analysis,1,272,670,21.21,21.514
Analysis,1,246,670,19.82,19.845
Analysis,1,286,714,4.97,4.981
Analysis,1,280,670,22.74,22.749
Analysis,1,284,714,8.336,8.346
Analysis,1,260,670,21.62,21.638
Analysis,1,289,714,9.14,9.241
Analysis,1,252,670,18.334,18.349
Analysis,1,286,714,9.254,9.316
Analysis,1,279,670,19.22,19.257
Analysis,1,293,714,8.232,8.538
Analysis,1,258,670,20.94,20.981
Analysis,1,276,670,27.704,27.85
Analysis,1,261,714,9.306,9.455
Analysis,1,257,670,19.35,19.381
Analysis,1,284,714,8.45,8.594
Analysis,1,246,670,22.131,22.389
Analysis,1,287,714,7.71,7.735
Analysis,1,231,670,21.555,21.568
Analysis,1,284,714,9.071,9.096
Analysis,1,248,670,30.92,30.981
Analysis,1,231,714,9.436,9.608
Analysis,1,251,670,20.725,20.804
Analysis,1,293,670,20.137,20.162
Analysis,1,284,714,8.88,8.924
Analysis,1,290,670,20.99,21.024
Analysis,1,294,714,8.889,9.187
Analysis,1,242,670,21.13,21.142
Analysis,1,288,714,8.2,8.225
Analysis,2,265,670,16.04,16.037
Analysis,1,286,714,4.92,4.93
Analysis,1,234,670,17.54,17.576
Analysis,1,286,714,8.9,8.912
Analysis,1,285,670,20.517,20.62
Analysis,1,245,670,21.51,21.548
Analysis,1,288,714,6.02,6.038
Analysis,1,268,670,28.566,29.168
Analysis,1,265,714,8.518,8.565
Analysis,1,253,670,22.154,22.471
Analysis,1,285,714,7.507,7.559
Analysis,1,291,670,20.41,20.438
Analysis,1,285,714,8.58,8.597
Analysis,1,261,670,20.38,20.415
Analysis,1,285,714,9.14,9.178
Analysis,1,246,670,20.127,20.142
Analysis,1,252,670,20.135,20.206
Analysis,1,285,714,8.41,8.424
Analysis,1,240,670,20.57,20.58
Analysis,1,288,714,8.692,8.727
Analysis,1,249,670,20.608,20.617
Analysis,1,247,714,8.345,8.486
Analysis,1,238,670,20.23,20.262
Analysis,1,284,714,7.96,7.998
Analysis,1,255,670,13.66,13.689
Analysis,1,320,714,9.537,18.785
Analysis,1,277,670,16.41,16.44
Analysis,1,279,670,18.88,18.91
Analysis,1,285,714,8.435,8.472
Analysis,1,247,670,21.67,21.747
Analysis,1,284,714,8.45,8.491
Analysis,1,247,670,17.69,17.864
Analysis,1,284,714,8.48,8.539
Analysis,1,273,670,23.09,23.193
Analysis,1,285,714,7.77,7.814
Analysis,1,278,670,13.7,13.72
Analysis,1,140,714,9.572,9.737
Analysis,1,253,670,20.342,20.46
Analysis,1,253,670,18.05,18.077
Analysis,1,286,714,8.1,8.133
Analysis,1,281,670,20.989,21.006
Analysis,1,287,714,8.856,8.868
Analysis,1,270,670,14,14.007
Analysis,1,267,714,8.211,8.284
Analysis,1,284,670,30.11,30.145
Analysis,1,291,714,10.25,10.421
Analysis,1,256,670,18.39,18.605
Analysis,1,284,714,8.575,8.635
Analysis,1,242,670,20.38,20.421
Analysis,1,253,670,20.1,20.182
Analysis,1,242,670,17.38,17.401
Analysis,1,285,714,8.159,8.205
Analysis,1,248,670,17.611,17.626
Analysis,1,285,714,8,8.021
Analysis,1,291,670,19.27,19.641
Analysis,1,288,714,7.701,7.752
Analysis,1,250,670,13.83,13.862
Analysis,1,287,714,7.81,7.836
Analysis,1,239,670,15.91,15.927
Analysis,1,287,714,6.15,6.177
Analysis,1,280,670,16.379,16.414
Analysis,1,251,670,20.44,20.588
Analysis,1,286,714,8.36,8.383
Analysis,1,267,670,18.97,19.002
Analysis,1,274,714,8.43,8.81
Analysis,1,287,670,23.71,23.757
Analysis,1,284,714,8.176,8.484
Analysis,1,283,670,13.72,13.745
Analysis,1,253,714,8.536,8.564
Analysis,1,252,670,21.16,21.174
Analysis,1,287,714,4.97,4.982
Analysis,1,264,670,18.11,18.177
Analysis,1,280,670,17.91,18.086
Analysis,1,286,714,7.87,7.908
Analysis,1,279,670,13.81,13.837
Analysis,1,287,714,7.99,8.03
Join,1,4,40416,301.85,458.626
Join,1,4,31682,0.79,14.059
Analysis,1,245,670,19.319,19.318
Analysis,1,259,670,20.16,20.191
Analysis,1,283,670,20.841,20.948
Analysis,1,246,670,17.254,17.315
Analysis,1,275,670,16.684,16.763
Analysis,1,243,670,18.17,18.261
Analysis,1,283,670,19.692,19.743
Analysis,1,248,670,19.969,20.03
Analysis,1,262,670,19.659,19.753
Analysis,1,264,670,24.393,28.887
Analysis,1,285,670,17.03,17.054
Analysis,1,258,670,25.15,25.178
Analysis,1,235,670,17.284,17.334
Analysis,1,254,670,20.367,20.442
Analysis,1,254,670,16.84,16.868
Analysis,1,248,670,19.996,20.029
Analysis,1,260,670,17.24,17.269
Analysis,1,280,670,20.281,20.514
Split,1,5,13155,209.46,268.317
Split,1,1304,657,297.662,306.049
Analysis,1,292,670,17.79,17.816
Analysis,1,238,670,23.89,23.92
Analysis,1,251,670,15.01,15.025
Analysis,1,242,670,22.86,22.89
Analysis,1,251,670,21.84,21.863
Analysis,1,275,670,21.22,21.243
Analysis,1,253,670,25.89,25.918
Analysis,1,266,670,25.17,25.198
Analysis,1,287,670,23.06,23.082
Analysis,1,240,670,21.8,21.828
Analysis,1,273,670,17.71,17.724
Analysis,1,275,670,23.38,23.399
Analysis,1,251,670,24.66,24.685
Analysis,1,276,670,17.63,17.641
Analysis,1,282,670,20.93,20.952
Analysis,1,238,670,19.95,19.976
Analysis,1,265,670,23.64,23.662
Analysis,1,243,670,23.43,23.45
Analysis,1,262,670,18.77,18.794
Analysis,1,252,670,24.41,24.434
Analysis,1,247,670,16.29,16.311
Analysis,1,240,670,17.66,17.671
Analysis,1,282,670,22.36,22.38
Analysis,1,256,670,22.54,22.575
Analysis,1,255,670,17.84,17.86
Analysis,1,261,670,18.18,18.206
Analysis,1,254,670,21.19,22.488
Analysis,2,232,670,15.94,15.941
Analysis,1,286,670,16.304,16.334
Analysis,1,239,670,17.98,17.997
Analysis,1,260,670,15.38,15.408
Analysis,1,257,670,17,17.016
Analysis,1,247,670,17.69,17.712
Analysis,1,260,670,15.5,15.511
Analysis,1,259,670,15.16,15.18
Analysis,1,250,670,15.38,15.397
Analysis,1,254,670,15.36,15.381
Analysis,1,254,670,18.3,18.324
Analysis,1,264,670,18.99,19.004
Analysis,1,251,670,17.11,17.133
Analysis,1,287,670,16.89,16.908
Analysis,1,287,670,16.059,16.078
Analysis,1,279,670,15.9,15.921
Analysis,1,268,670,18.98,19.002
Analysis,1,240,670,15.97,15.989
Analysis,1,247,670,17.82,17.841
Analysis,1,259,670,18.78,18.804
Analysis,1,245,670,17.45,17.468
Analysis,1,242,670,18.52,18.541
Analysis,1,252,670,16.79,16.802
Analysis,1,278,670,18.53,18.558
Analysis,1,283,670,18.21,18.228
Analysis,1,240,670,16.18,16.196
Analysis,1,257,670,16.379,16.4
Analysis,1,291,670,16.41,16.425
Analysis,1,282,670,20.95,20.966
Analysis,1,247,670,16.36,16.385
Analysis,1,259,670,17.51,17.533
Analysis,1,279,670,16.602,16.693
Analysis,1,254,670,16.02,16.03
Analysis,1,259,670,18.71,18.72
Analysis,1,294,670,17.47,17.487
Analysis,1,240,670,16.11,16.128
Analysis,1,286,670,17.83,17.849
Analysis,1,258,670,16.17,16.188
Analysis,1,252,670,16.607,16.625
Analysis,1,256,670,22.53,22.547
Analysis,1,283,670,18.19,18.213
Analysis,1,261,670,18.47,18.494
Analysis,1,273,670,20.47,20.493
Analysis,1,250,670,16.95,16.967
Analysis,1,283,670,16.28,16.305
Analysis,1,277,670,19.2,19.216
Analysis,1,289,670,19.27,19.284
Analysis,1,253,670,16.93,17.494
Analysis,1,281,670,15.94,15.958
Analysis,1,278,670,17.57,17.596
Analysis,1,259,670,22.4,22.422
Analysis,1,256,670,17.89,17.919
Analysis,1,258,670,16.96,16.976
Analysis,1,282,670,18.55,18.578
Analysis,1,241,670,18.39,18.411
Analysis,1,279,670,18.741,18.806
Analysis,1,269,670,18.1,18.116
Analysis,1,285,670,22.857,22.867
Analysis,1,253,670,24.213,50.106
Analysis,1,260,670,25.094,51.349
Analysis,1,240,670,24.497,52.021
Analysis,1,275,670,17,17.023
Analysis,1,268,670,25.897,53.007
Analysis,1,244,670,25,25.025
Analysis,1,253,670,21.84,21.858
Analysis,1,250,670,22.33,22.351
Analysis,1,235,670,15.28,15.299
Analysis,1,250,670,17.16,17.17
Analysis,1,243,670,15.73,15.748
Analysis,1,285,670,17.12,18.791
Analysis,1,279,670,19.12,19.14
Analysis,1,281,670,18.13,18.153
Analysis,1,260,670,15.72,15.73
Analysis,1,234,670,18.91,18.926
Analysis,1,245,670,16.91,16.927
Analysis,1,244,670,18.7,18.723
Analysis,1,279,670,16.84,16.861
Analysis,1,282,670,16.92,19.569
Analysis,1,249,670,17.84,17.856
Analysis,1,281,670,16.43,16.451
Analysis,1,239,670,15.818,15.824
Analysis,1,266,670,23.57,23.595
Analysis,1,245,670,18.463,18.558
Analysis,1,281,670,19,19.025
Analysis,1,261,670,20.8,20.822
Analysis,1,262,670,21.53,21.548
Analysis,1,281,670,16.16,16.175
Analysis,1,264,670,19.71,19.727
Analysis,1,249,670,15.64,15.666
Analysis,1,249,670,27.61,27.639
Analysis,1,260,670,26.03,26.052
Analysis,1,285,670,25.74,25.765
Analysis,1,266,670,17.03,17.048
Analysis,1,249,670,15.97,15.987
Analysis,1,265,670,22.22,22.236
Analysis,1,284,670,16.99,17.009
Analysis,1,257,670,21.48,21.503
Analysis,1,251,670,21.17,21.191
Analysis,1,279,670,19.19,19.21
Analysis,1,259,670,15.91,15.929
Analysis,1,272,670,17.09,17.11
Analysis,1,248,670,17.89,17.902
Analysis,1,272,670,17.73,17.74
Analysis,1,277,670,15.416,15.454
Analysis,1,248,670,16.27,16.287
Analysis,1,283,670,19.29,19.303
Analysis,1,245,670,16.29,16.312
Analysis,1,289,670,17.3,17.325
Analysis,1,258,670,16.11,16.127
Analysis,1,266,670,18.76,18.784
Analysis,1,275,670,18.93,18.944
Analysis,1,241,670,19.68,19.699
Analysis,1,285,670,18.96,18.984
Analysis,1,287,670,19.75,19.763
Analysis,1,254,670,16.17,16.191
Analysis,1,289,670,16.9,16.914
Analysis,1,234,670,15.7,15.715
Analysis,1,241,670,23.59,48.124
Analysis,1,284,670,18.549,18.558
Analysis,1,272,670,19.01,19.035
Analysis,1,282,670,16.75,16.774
Analysis,1,262,670,19.72,19.738
Analysis,1,252,670,16.29,16.303
Analysis,1,258,670,16.44,16.452
Analysis,1,287,670,20.4,20.418
Analysis,1,251,670,19.25,19.271
Analysis,1,260,670,16.7,16.713
Analysis,1,278,670,16.41,16.433
Analysis,1,250,670,18.67,18.683
Analysis,1,240,670,15.27,15.286
Analysis,1,257,670,17.21,17.229
Analysis,1,261,670,16.84,16.865
Analysis,1,294,670,26.81,26.833
Analysis,1,271,670,20.27,20.294
Analysis,1,260,670,18.81,18.824
Analysis,1,259,670,17.29,17.309
Analysis,1,283,670,18.59,18.609
Analysis,1,281,670,17.04,17.06
Analysis,1,276,670,18.72,18.739
Analysis,1,253,670,24.192,46.7
Analysis,1,252,670,16.52,16.535
Analysis,1,280,670,16.695,16.707
Analysis,1,250,670,16.35,16.363
Analysis,1,252,670,23.93,23.951
Analysis,1,284,670,16.25,16.268
Analysis,1,240,670,18.4,18.42
Analysis,1,273,670,16.5,16.518
Analysis,1,279,670,18.34,18.353
Analysis,1,237,670,22.26,22.284
Analysis,1,258,670,16.9,16.922
Analysis,1,261,670,24.618,49.727
Analysis,1,259,670,17.06,17.075
Analysis,1,274,670,16.32,16.332
Analysis,1,248,670,16.5,16.523
Analysis,1,247,670,18.24,18.253
Analysis,1,244,670,18.31,18.339
Analysis,1,245,670,15.51,15.528
Analysis,1,230,670,13.73,13.742
Analysis,1,248,670,14.75,14.773
Analysis,1,244,670,16.67,16.687
Analysis,1,253,670,17.36,17.386
Analysis,1,246,670,17.63,17.644
Analysis,1,244,670,15.17,15.192
Analysis,1,247,670,20.68,20.699
Analysis,1,249,670,16.12,16.135
Analysis,1,283,670,17.47,17.494
Analysis,1,259,670,17.73,17.751
Analysis,1,247,670,22.704,44.771
Analysis,1,280,670,20.901,45.01
Analysis,1,285,714,7.83,7.976
Analysis,1,243,670,23.89,44.595
Analysis,1,287,714,8.66,8.679
Analysis,1,279,670,24.673,49.04
Analysis,1,239,670,24.36,24.38
Analysis,1,288,714,7.47,7.486
Analysis,1,250,670,25.6,25.622
Analysis,1,281,714,9.453,12.99
Analysis,1,285,670,23.403,46.101
Analysis,1,285,715,11.07,11.088
Analysis,1,241,670,25.14,25.162
Analysis,1,285,714,8.58,8.6
Analysis,1,243,670,21.33,21.503
Analysis,1,287,714,7.69,7.967
Analysis,2,254,670,16.36,16.37
Analysis,1,265,670,20.6,20.614
Analysis,1,271,715,9.61,9.62
Analysis,1,284,670,25.58,25.605
Analysis,1,285,714,7.86,7.871
Analysis,1,256,670,21.99,22.017
Analysis,1,286,714,9.09,9.102
Analysis,1,283,670,25.03,25.053
Analysis,1,285,714,8.62,8.641
Analysis,1,244,670,15.2,15.222
Analysis,1,285,714,8.92,8.935
Analysis,1,283,670,16.59,16.615
Analysis,1,249,670,25.25,25.279
Analysis,1,270,670,15.48,15.497
Analysis,1,285,715,9.22,9.242
Analysis,1,263,670,16.96,17.008
Analysis,1,285,714,7.74,7.764
Analysis,1,256,670,16.32,16.335
Analysis,1,286,714,7.44,7.451
Analysis,1,273,670,18.89,18.901
Analysis,1,287,715,7.31,7.326
Analysis,1,269,670,16.76,16.788
Analysis,1,287,715,8.69,8.705
Analysis,1,287,670,23.7,23.726
Analysis,1,250,670,15.58,15.592
Analysis,1,287,715,7.35,7.366
Analysis,1,248,670,17.94,17.953
Analysis,1,287,714,7.29,7.309
Analysis,1,250,670,17.99,18.011
Analysis,1,288,715,7.82,7.831
Analysis,1,280,670,17.57,17.583
Analysis,1,290,715,7.65,7.671
Analysis,1,248,670,15.63,15.655
Analysis,1,285,714,7.3,7.314
Analysis,1,279,670,27.1,27.135
Analysis,1,251,670,16.79,16.809
Analysis,1,291,715,9.12,9.138
Analysis,1,243,670,15.32,15.335
Analysis,1,286,715,7.69,7.704
Analysis,1,248,670,16.8,16.812
Analysis,1,284,714,9.19,9.91
Analysis,1,286,670,18.89,18.914
Analysis,1,287,715,7.27,7.283
Analysis,1,282,670,18.58,18.59
Analysis,1,286,714,7.28,7.296
Analysis,1,274,670,17.99,18.016
Analysis,1,254,670,16.46,16.476
Analysis,1,285,714,7.67,7.687
Analysis,1,265,670,17.47,17.491
Analysis,1,286,715,8.48,8.504
Analysis,1,250,670,18.33,18.344
Analysis,1,285,715,7.25,7.259
Analysis,1,281,670,23.3,23.334
Analysis,1,286,715,7.63,7.647
Analysis,1,282,670,25.79,25.82
Analysis,1,288,715,7.18,7.187
Analysis,1,257,670,18.92,18.934
Analysis,1,266,670,16.56,16.581
Analysis,1,285,715,10.87,10.896
Analysis,1,280,670,18.79,18.803
Analysis,1,287,715,7.22,7.23
Analysis,1,254,670,16.34,16.357
Analysis,1,286,715,7.74,7.761
Analysis,1,251,670,15.56,15.58
Analysis,1,285,715,7.44,7.454
Analysis,1,246,670,18.71,18.725
Analysis,1,287,715,7.6,7.616
Analysis,1,253,670,15.99,16.007
Analysis,1,259,670,18.02,18.035
Analysis,1,286,714,7.2,7.222
Analysis,1,262,670,15.55,15.573
Analysis,1,285,715,7.41,7.419
Analysis,1,243,670,16.6,16.619
Analysis,1,286,715,9.05,9.086
Analysis,1,255,670,15.23,15.249
Analysis,1,287,714,7.28,7.3
Analysis,1,283,670,16.43,16.448
Analysis,1,286,714,7.38,7.392
Analysis,1,268,670,16.72,16.741
Analysis,1,268,670,18.38,18.4
Analysis,1,286,714,8.49,8.514
Analysis,1,244,670,18.22,18.241
Analysis,1,286,714,7.66,8.146
Analysis,1,254,670,16.97,16.998
Analysis,1,287,714,8.189,8.203
Analysis,1,253,670,17.94,17.963
Analysis,1,286,714,7.7,7.719
Analysis,1,251,670,18.29,18.311
Analysis,1,286,714,8.86,8.883
Analysis,1,288,670,21.17,21.196
Analysis,1,257,670,17.78,17.795
Analysis,1,287,714,9.19,9.689
Analysis,1,254,670,15.76,15.78
Analysis,1,285,714,9.11,9.844
Analysis,1,239,670,16.76,16.776
Analysis,1,285,715,9.02,9.044
Analysis,1,251,670,17.23,17.249
Analysis,1,286,714,8.98,9.001
Analysis,1,260,670,17.34,17.365
Analysis,1,249,714,9.92,11.08
Analysis,1,285,670,20.55,20.573
Analysis,1,258,670,17.02,17.091
Analysis,1,286,715,7.37,7.386
Analysis,1,243,670,15.75,15.766
Analysis,1,287,714,7.78,7.791
Analysis,1,285,670,16.78,16.797
Analysis,1,285,715,7.78,7.798
Analysis,1,279,670,26.6,27.494
Analysis,1,288,714,7.81,8.613
Analysis,1,288,670,15.97,15.99
Analysis,1,286,714,8.5,9.591
Analysis,1,271,670,16.84,16.855
Analysis,1,244,670,16.7,16.717
Analysis,1,286,714,9.11,9.979
Analysis,1,245,670,15.87,15.889
Analysis,1,287,714,10.9,10.919
Analysis,1,264,670,17.99,18.007
Analysis,1,286,715,7.54,7.561
Analysis,1,243,670,16.68,16.702
Analysis,1,288,714,7.28,7.297
Analysis,1,248,670,16.11,16.139
Analysis,1,287,714,8.63,8.646
Analysis,1,282,670,24.36,24.388
Analysis,1,241,670,21.66,21.679
Analysis,1,288,670,15.63,15.651
Analysis,1,287,715,8.58,8.599
Analysis,1,258,670,15.66,15.68
